14.948	-3.4186	0.97749	0.99248	51.838	-0.58927	58.932	-0.69371	1.6761	0.94809	565.57	1847.6	0.37374	0.27006	13.66	-4.3743	0.67714	0.28433	41.12	-0.92267	43.079	-0.19359	78.985	20.543	24.387	1.9484	2.6796	1.8504	13.024	-3.8452	0.92596	0.58902	29.168	-0.5741	57.263	-0.58359	4.4939	43.242	146.83	15.768	0.63917	1.9827	17.452	-0.39224	0.99783	0.99548	52.454	-0.67367	60.662	-0.8911	0.20753	0.79618	5970.1	2644.8	0.13151	0.26904	16.676	-1.6398	0.99553	0.89556	53.054	-0.66944	56.776	-0.72855	0.42232	18.124	2897	106.6	0.1876	1.1807
7.6343	-0.53932	0.95751	0.99516	59.575	-0.70376	83.287	-0.69088	5.7582	0.48742	313.09	2673.4	0.66554	0.20154	18.137	-1.1336	0.98336	0.98252	49.335	-0.32364	56.841	-0.42502	0.37175	0.83463	769.2	787.83	0.17601	0.25338	0.79982	0.056107	0.68002	0.99553	52.386	-0.48272	61.455	-0.62754	27.948	0.37151	22.661	2893.8	1.594	0.17595	17.936	0.98862	0.98034	0.99142	78.242	-0.77755	86.984	-0.93149	2.2946	1.9507	596.14	1619.1	0.45673	0.38737	12.414	-2.9104	0.71294	0.99344	58.693	-0.7634	74.968	-0.59604	61.342	0.49204	32.968	1971.1	2.1722	0.20249
21.899	1.7501	0.99695	0.98168	82.287	-0.67746	89.449	-0.78296	0.29437	2.4028	4256.4	696.49	0.15662	0.44748	1.0872	0.16926	0.98429	0.89548	52.541	-0.36661	72.963	-0.61171	0.55694	9.2447	878.41	110.5	0.20698	0.87772	14.456	-2.9101	0.99268	0.93747	62.299	-0.63917	93.809	-0.69484	0.632	8.49	1764.7	207	0.22949	0.80813	13.579	-3.0426	0.99685	0.81493	80.223	-0.84221	96.036	-0.70981	0.47006	34.208	4119.5	53.61	0.19792	1.6222	22.076	1.0382	0.997	0.99277	72.758	-0.56662	93.885	-0.8302	0.2029	1.0549	4319.8	1783.7	0.13003	0.29649
20.501	2.2156	0.9516	0.84782	85.254	-0.73803	100.33	-0.67345	5.8139	24.563	255.77	76.257	0.69605	1.3246	19.472	3.7175	0.89329	0.97191	74.372	-0.62524	121.25	-0.87756	9.8578	5.7749	108.26	485.41	0.90636	0.6665	6.5984	-1.0502	0.99068	0.9972	89.237	-0.64744	97.969	-0.72087	1.0248	0.30639	1488.9	4630.2	0.28077	0.15979	5.9636	-1.1042	0.79841	0.99722	92.37	-0.67146	92.206	-0.65966	34.42	0.25437	47.679	4670.4	1.6272	0.14559	21.386	1.7767	0.99122	0.99008	92.462	-0.81457	124.87	-0.91095	1.2349	2.164	1466.9	1395.9	0.32079	0.40799
3.1619	0.98865	0.82205	0.95772	103.74	-0.70364	103.98	-0.52268	25.292	2.5606	53.442	291.27	1.4518	0.46193	6.2116	0.53769	0.98911	0.97725	100.19	-0.69895	132.47	-0.76883	1.1291	3.5716	1181.2	602.42	0.30675	0.52415	11.421	-2.5953	0.99773	0.99832	98.497	-0.72568	130.87	-0.77214	0.25159	0.2606	5714.2	8327.6	0.1448	0.14158	9.5972	-1.7786	0.9925	0.99586	94.828	-0.68249	114.7	-0.636	0.73897	0.43694	1720.8	3369.7	0.24815	0.18333	8.0728	-1.3069	0.98821	0.99681	121.54	-0.88298	138.4	-0.81631	1.9577	0.55373	1087.2	4380.4	0.40391	0.20638
7.8933	-1.9462	0.9685	0.9703	106.11	-0.53784	94.559	-0.4469	1.9939	1.6068	396.06	452.43	0.40762	0.35157	14.255	-4.7436	0.97471	0.9949	111.02	-0.61296	108.3	-0.56331	2.5301	0.34129	540.52	2538.2	0.44116	0.16864	18.207	2.3175	0.9983	0.90294	131.79	-0.77904	186.61	-1.0024	0.26844	30.438	8229.3	131.15	0.1437	1.4745	13.784	-4.7163	0.9963	0.99069	111.9	-0.61582	119.42	-0.63558	0.36582	0.79695	3773.5	1383.8	0.16775	0.25771	16.982	-0.19768	0.9958	0.98471	137.56	-0.80997	169.3	-0.86095	0.71958	2.4143	3318.6	838.15	0.23527	0.44855
