15.028	-0.18578	0.87893	0.9535	10.98	0.44767	-14.973	0.49139	4.6339	2.4661	86.583	267.31	0.64905	0.45333	9.0355	-2.0288	0.75873	0.1446	11.292	0.56618	7.1399	0.20349	20.895	36.873	41.881	3.0659	1.3196	1.7529	11.657	-1.6447	0.90002	0.98444	9.1077	0.55598	-18.461	0.66316	7.1515	1.4586	118	823.12	0.77198	0.34864	3.0061	2.3681	0.73547	0.96856	-17.433	0.79026	-3.0747	0.44732	55.311	1.0823	34.249	370.12	2.0627	0.31368	4.8761	-0.74327	0.91792	0.97178	-10.971	0.61792	-12.457	0.66382	7.2107	2.1345	144.56	413.29	0.77517	0.44051	14.594	-2.6107	0.42305	0.6826	18.324	0.30712	-9.1308	0.43159	24.486	17.584	10.516	28.919	1.4285	1.2105
0.32439	0.6224	0.53933	0.6926	-12.274	0.41647	-22.02	0.54664	29.302	27.733	16.159	32.161	1.5626	1.4606	16.128	-0.11729	0.30191	0.63177	-8.9088	0.4814	-3.4928	0.40573	96.347	19.287	6.5665	23.301	2.8335	1.2678	11.756	-1.7511	0.98477	0.94234	-25.4	0.78073	-58.176	0.93193	1.5704	11.289	777.06	210.02	0.37784	0.96993	12.63	-4.1313	0.95415	0.82901	-4.878	0.4748	-48.368	0.81342	1.8002	29.031	250.7	62.221	0.40455	1.5554	7.217	-0.066686	0.9798	0.91367	-11.876	0.65413	-32.173	0.60221	1.4691	7.2356	583.08	136.83	0.36545	0.77651	18.178	1.1331	0.75664	0.79705	-13.494	0.5169	-9.8839	0.44879	17.703	8.3815	41.202	48.109	1.2146	0.8729
12.287	-2.1283	0.76149	0.93775	-10.493	0.40539	-13.241	0.45821	11.79	2.9344	38.052	195.33	0.99123	0.4945	4.6563	0.13515	0.7225	0.060539	-8.0529	0.46278	-9.9636	0.22378	19.769	82.357	29.575	1.8886	1.2835	2.517	14.054	-2.9367	0.8824	0.97249	-33.605	0.63437	-68.229	0.78102	11.449	3.6153	95.961	460.63	0.97676	0.54888	13.234	-3.2614	0.88948	0.87868	-40.191	0.7142	-63.504	0.74293	13.503	15.883	103.13	94.867	1.0608	1.1505	15.539	-0.66907	0.90495	0.92644	-31.558	0.59603	-33.82	0.62773	7.8912	6.5388	122.9	164.52	0.81092	0.73817	6.4049	1.5028	0.90956	0.92434	-22.59	0.60027	-41.822	0.53243	5.9285	4.844	121.68	159.77	0.73413	0.63535
