21.101	1.064	0.98536	0.98044	52.649	-0.52551	56.845	-0.63286	0.86092	1.6764	875.7	652.23	0.26785	0.37376	3.0107	0.011347	0.99062	0.93885	53.491	-0.67713	46.167	-0.52788	0.9256	3.9271	1478.5	193.72	0.26683	0.57207	14.981	-4.3923	0.91827	0.9811	51.52	-0.37757	60.479	-0.47077	2.6468	0.89511	147.04	675.94	0.46965	0.27312	22.641	1.792	0.99103	0.99742	53.784	-0.58011	61.602	-0.77624	0.63956	0.32755	1436.5	5022	0.23086	0.16522	21.681	2.868	0.98264	0.98409	45.566	-0.39278	56.095	-0.66621	0.57166	1.5047	736.76	805.24	0.21826	0.35411	18.439	10.08	0.76365	0.46506	51.585	-0.93928	49.817	-0.6191	64.319	85.601	46.006	12.005	2.2243	2.6708	1.0511	1.0911	0.97159	0.986	48.361	-0.52942	53.834	-0.66338	1.7719	1.3111	479.83	916.32	0.36919	0.33055
3.6835	-0.39975	0.97732	0.97891	56.4	-0.6244	77.352	-0.57515	1.8974	1.498	560.97	602.85	0.39764	0.35332	6.786	-0.68273	0.95867	0.99117	43.756	-0.48612	60.294	-0.36977	2.1573	0.25571	299.04	1459.7	0.424	0.14598	12.698	-3.8677	0.97794	0.98459	55.933	-0.39474	67.756	-0.50837	0.73686	0.95969	577.29	895.3	0.2478	0.2717	8.947	-2.6003	0.99686	0.98865	61.644	-0.77668	72.573	-0.5528	0.39947	0.86873	4122.6	1220.7	0.18245	0.25851	6.708	-0.7747	0.99001	0.98619	54.767	-0.64456	70.951	-0.52185	0.87995	0.79971	1289	929.64	0.27079	0.25815	10.452	-3.4444	0.71469	0.95036	75.625	-0.65329	77.131	-0.62559	48.344	4.9226	22.822	266.38	2.0071	0.61535	8.6965	-3.0059	0.98575	0.98199	52.594	-0.6419	70.6	-0.51333	1.2499	1.0137	899.96	709.61	0.32273	0.29065
12.618	-3.7126	0.7078	0.12052	57.256	-0.32661	-8.0598	0.41564	8.9711	46.039	32.462	1.8912	0.86464	2.7701	14.07	-4.4689	0.99339	0.68968	63.659	-0.41106	61.243	-0.33703	0.23597	19.947	1954.8	15.546	0.14023	1.2893	19.4	1.5156	0.98143	0.99625	70.404	-0.54091	88.463	-0.75138	1.1693	0.44671	740.8	3450.4	0.29991	0.19294	18.404	-0.5022	0.98605	0.99314	72.756	-0.55549	75.051	-0.57476	0.92206	0.47896	990.73	1883	0.26632	0.19978	17.457	-3.4333	0.98502	0.54073	73.907	-0.55768	63.691	-0.41091	1.0238	32.158	921.47	17.456	0.28063	1.5728	20.855	2.1966	0.94927	0.95461	79.355	-0.6528	115.11	-0.80283	4.7173	6.4501	241.59	272.8	0.62698	0.73315	16.982	-6.0348	0.98667	0.96768	72.671	-0.53929	59.359	-0.33126	0.87111	0.77314	1037	420.18	0.25886	0.24387
